wallet,credit_score
0x0170a247571e889d011327477b751f2e42c5baa4,391.1
0x0170de25446302e7ff2e3093c6b77350dfd2b643,689.37
0x01712ca1676c850698bd52ed3973d5cdca71fa67,680.02
0x017154d1f2c228765c494da30c018fa48a09e1ad,603.95
0x017184a0829a54746706654e86eb7a6c5cafbf90,474.37
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,663.62
0x0171ed588582d1df472015623dcb426d0a1de431,724.17
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,601.62
0x017252042524df387a7ed994d41d7bde44f4670a,669.3
0x0172e05392aba65366c4dbbb70d958bbf43304e4,708.64
0x0173438096718b70015e2914e7773546851fdaff,717.1
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,672.72
0x0173c24b53a892387b4a23ed706cbf9197f293fe,655.13
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,655.61
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,705.17
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,657.32
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,661.55
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,385.5
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,539.66
0x01765501cdd20d174c1a6fd195c2e986135b6975,651.09
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,600.03
0x0176e840a1d7df604172fce139bb0a0e99834165,669.45
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,455.36
0x01771a278c3fab69735aaeb38872469489e7716d,588.01
0x01772e50f13f21e6a278e692423c4d514837f9de,600.0
0x01776c66ab49f137fd061e18d1611a8aa769b19d,600.87
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,601.68
0x0178217e241aa00787461cf044c69e8292c3863e,621.22
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,478.19
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,712.51
0x01793c678e14c7158405158cb209b83fb2c09b41,668.48
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,624.81
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,445.78
0x0179f665e46e456954f00d5475b306e613a9fcdb,703.92
0x017af4481e13023209f6c15f6cfdefff3c695534,492.75
0x017b176e25cf8685d25f085a8331fec5352a58ec,602.3
0x017b3763b8a034f8655d46345e3eb42555e39064,398.05
0x017b4cca058ecf79937066adf44ddfa249a620fd,597.59
0x017b69d5d9325f15c278a658a619a49bdb4d6665,581.18
0x017b93259518cc28f53284ec81f7084575ba8699,510.77
0x017b9472e9dd28e7c11822603b9d2eeb41037165,606.15
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,341.1
0x017c4d3aff4d726da43846579fe49c3646abd6a6,710.12
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,579.07
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,763.67
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,399.91
0x017d0c0429922121cf25b4abe519d64b953b9b72,386.61
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,601.63
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,686.51
0x017d942c5f14069d512017568814bb4edb871729,661.48
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,601.66
0x017e019d6344b47854635ee87f728831260c87b5,480.34
0x017e2a9de4d669a21084a6d2014b38a5e2863643,395.92
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,515.56
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,600.0
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,840.24
0x017fe812df7bea272511a47955099a9e8d20282e,640.78
0x017fe9a4c15da854133d4fd220948ac084f8ae14,408.93
0x018037f8fa6a91dda30b919de140e1bab5b969a9,673.43
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,409.09
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,660.65
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,825.25
0x01816f1a627dd1231b4d47c93362aec467aba32b,678.46
0x0181fb8d39d57383731eb0482249e780de07abde,600.03
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,384.3
0x0183b5764427bc889109b2d2039690e1d90987f9,444.41
0x018423caf5f8ecafb391edf7c4540802981cd0fa,660.7
0x0184df2afb9845c27504419ac7d5efccae41b951,554.86
0x0185080e4a3cc98dcd527719ca0dac91075725ae,731.53
0x0185326b75f0e915a7518b9f5dce248c09226935,666.36
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,651.31
0x0185e80948461135faabd6d01fe4afa8586fe6c4,602.31
0x018650dae189c5083dcbec8ae1edcf8b83e08380,706.83
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,558.8
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,304.97
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,485.59
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,624.82
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,656.76
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,612.84
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,670.63
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,418.63
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,408.04
0x018a26884caafb6a420d3de9541cf924178783de,661.26
0x018a5329c9b24f31bff452166c73369354ae71a6,716.21
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,660.88
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,652.75
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,549.31
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,407.22
0x018bf5774c55789146bac375e052f826294ecb06,596.03
0x018d48fd560a59dab8b345917330a468f04cbc2b,690.14
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,700.57
0x018e2339fe910022db81f0df861ff792d406cf3d,561.95
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,670.6
0x018fe0518c0a46855801280950fe0cc98ac96a77,600.21
0x01905431efb225a63b873d8fa6f98b067df4a924,608.2
0x0191c087cbf29aa1103c1010c470743264a052b1,650.55
0x019218cb876c7e22a903ca74c0b62ec90344920d,487.55
0x019271b315e55cd40d409ef21ede9c3b61646736,526.23
0x019287e476e382e9b733e089cb205b4dd255902a,608.77
0x019315575492be540e0d56306948b3180fe39788,655.87
0x0193960db1204a3c0882225576c92b95af25092e,661.49
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,679.0
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,675.97
0x0194d076503771b976a062c4cde310b13d3e9960,789.44
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,709.63
0x01952760a2f72cfa13b3557b6e015b40126961c0,771.97
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,769.76
0x019565863a1d126ace10976692665a0d5e3b57da,600.0
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,422.8
0x019712e01e25a3dee2e11dc8a8de84afb0015401,587.53
0x0197295055068f266f8654ef428a91239839c2d5,643.36
0x01974549c9b9a30d47c548a16b120b1caa7b586c,661.67
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,450.18
0x01977c44632eefb5b2868e18c902584ccad574d7,720.2
0x0197d7fafca118bc91f6854b9a2ceea94e676585,668.33
0x0198662302a3d7395714600e885d2ddf87c2f839,393.68
0x019868709db6160b2db6276bdf163ac0d3b5324a,661.38
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,602.25
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,601.59
0x0199a54ad38f4d55b3819517d3fea232ae33f673,491.67
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,756.09
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,601.61
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,715.39
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,740.62
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,697.71
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,602.16
0x019c429038894a1656ae2e9399769662bb4899d0,418.63
0x019c829ea5392cedae3c91027c171420798ff9cf,390.71
0x019d10463c5c800b84d6527e112e131109611527,652.86
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,507.94
0x019dd1181011ab3207b948cf9d00c0a011d33c74,672.19
0x019e3d65ade821fded83b438cd1b8626208c48d3,491.52
0x019ea1afabcbd84d922043c4261052a583315d2c,738.76
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,484.24
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,647.95
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,664.49
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,616.06
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,661.05
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,830.13
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,428.29
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,601.59
0x01a15c5109cb9935d9528c9348a2996559151c26,601.62
0x01a1c554806b5754fc768fb6037631e3842dab5d,402.71
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,373.47
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,751.4
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,633.96
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,727.07
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,657.29
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,590.3
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,681.19
0x01a4f75344f665629c714f6623b784509159d4bc,722.54
0x01a580e1370e798c48abda6b2f605035f2127d5c,668.63
0x01a71e7b07cbe684439eb0570a93055af7c15b57,379.63
0x01a762e99a74132ff61cebd92262fc54463320e5,725.13
0x01a7749f10af218e842eaa97ef66b06870f9002a,624.63
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,601.55
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,600.0
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,683.72
0x01a97118d81e6ccd319a27dbfad2b601774399d2,347.18
0x01a9766c63c57694307eb20b75796a252d549819,607.02
0x01aa226e0895cfc97fee2121222dd005160ea9c2,660.73
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,561.81
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,610.21
0x01aafa85d27eda7cc530132827ba834c269a7cbd,600.0
0x01ab50c379aa098a199feda4c5a51d623ffcd764,600.0
0x01ac60352b386d551222c877925f524d43725149,624.88
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,619.84
0x01adf60f3a3455f78cd196763c1203c8fde2c039,661.67
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,633.82
0x01af4808da010aad7b2c977f51508a1402c8cbbc,634.42
0x01af60b03e2b9cbf947568552462f9182b959db0,318.27
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,603.01
0x01b037084eba7e4519dbfc9ba026ae696746e033,689.26
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,660.82
0x01b06d543b68067f7d78427d651b1190c10e0456,625.58
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,604.98
0x01b0ea8755979c2030d642b74c5dcbde220351df,601.56
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,601.63
0x01b19a62cba8bbc553b0137257f72371c826c403,614.41
0x01b27aeaa3b67577609538155d637b08f0779069,379.07
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,608.06
0x01b344118ff55134f042bb19ca4a77cd3212dc19,600.03
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,842.57
0x01b3bd82da83c842d8220c8fef9358abeffd537e,688.89
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,511.45
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,418.63
0x01b45138c79d97335df9fef8c3a325eaa764d29c,607.06
0x01b457774fee6105593031a3eb023a873c450c4a,661.79
0x01b572c14af90297b04955659cf86aec87dad0b2,663.52
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,695.01
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,547.64
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,605.47
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,601.66
0x01b7b1df70e1b455e1086aef7488f1131183107b,632.88
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,380.59
0x01b84c86f45b3961296286d8ef8ec49709606b36,601.55
0x01b8674543a3480a6a4c44014d226b27db2d65db,413.84
0x01b8884b83882069d08c86b053bb1027d04dce96,700.09
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,651.8
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,703.1
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,740.68
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,706.52
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,673.37
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,684.27
0x01bb8b57808786461b7db3dd5975280f189307a3,418.63
0x01bbec9408cf03e8188f44f12636b63e8faba019,488.21
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,554.58
0x01bcfd7986c68df30f8b3d3f92a44e5664657ab9,636.05
0x01bd177d908a1ec1f5e965434930056210bf64b1,660.95
0x01bd2bdb16eb1e61d368b60efb988adcb433a7ec,655.82
0x01bd8aac958c6e728557bcac756273ddd65bf19c,608.71
0x01bdeac39c807252d9dc00d1d69987234d376ec6,670.55
0x01be938672471bbb0fa1dfd223dd2aad2e389559,565.39
0x01bfb07fe3dcdfe459de2fb627a96a11f33cab57,642.95
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,601.64
0x01bfda329ad313306320b11c6845f24294286f26,685.7
0x01c08ae3a3a5595440144639d1bd16e8fc94f297,605.5
0x01c20f8119a4243dfbde6ef19968bf1a7ac8f2ec,624.79
0x01c38875ab789cb12efcd791db91217a00fd01fa,706.26
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,679.67
0x01c4905e81eb6ebb919a802215b465137d1ba3a6,660.66
0x01c4fbfa5cd0515cb51a75a92480583db1d018c2,607.81
0x01c5668541751d62e3d36a7f8af12ceed452f312,660.71
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,784.13
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,337.23
0x01c60af7f7193370a9447a12c885427cb94f21e6,417.3
0x01c6e66c0dcadda3f6bee43af37c51fad41c3955,602.25
0x01c717a8e3558ca44d473a5882e938572f1f7d93,647.42
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,469.86
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,661.66
0x01c7ce0a635c1fa6f18f4bb5b8ae4b86cc3e68af,661.22
0x01c83e2a373ba4bf2cbe51087d97483e9f88c415,674.45
0x01c96c01e8169279e9a7348474c46a8861fc01b8,601.63
0x01cb1826cd50f7f15626a1283ae812ad0a273388,604.36
0x01cbb47731aa829baa27ece1e69efb8fa29d1cba,602.21
0x01cc1a92aafe7e49a0f18c3fafd3684ea829d9a4,646.56
0x01cc4ec22fd137f9a33f188fcf3078b5755368b5,662.37
0x01cc647103f4ce8a8f7985df8101d24aab029bf3,600.0
0x01cd8b637e1e131827260aaf777a587b4aed1c54,601.71
0x01cdcc99a4f9a68be18504750b219caa881841eb,605.47
0x01ce064bf433bb179791260c080630fe63684eac,496.28
0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,601.68
0x01ce6e8e667d8a40d05cfdfac97194198069fdd8,673.21
0x01cf15d50e91ea8731572a07afbf782233339ad7,752.86
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,708.1
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,511.95
0x01d04f947cf6e5e4ffb9d76b40ed83daafa76e5a,602.41
0x01d05838b47fe9608cf58d9688e9b5b46816ae91,607.02
0x01d176f95b77ca6dcbadda21f6b8c7bf8ec3c3ee,668.48
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,482.67
0x01d2e7a456071dff8dbc273c1f6812d3c5f6ac10,661.16
0x01d2f11ad6668e28ce07da387d08bedd57f4a85a,447.5
0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,601.96
0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,678.41
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,504.58
0x01d43fcfb3a9e93be5344d1011162d548db936c3,639.92
0x01d48c3d1feaecce1256f98f80162103d588e830,717.1
0x01d4bd1ce999e641430deed48f715c2113da3187,667.79
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,704.09
0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,595.64
0x01d5c613f8bd10e5e312a34a60fbdeae0add19e3,667.66
0x01d616e83175a410b31253ffa1f78ccb3884fddd,497.68
0x01d659a033bcfb4241fdfbfb95932a4e218805a3,685.34
0x01d6b75a2b5048b5e528550e84e74ce08df912a4,656.49
0x01d754f2a403bf165aa04aff1940176581263ba3,670.08
0x01d77b358a5e2b12d60e7bfec4cff8ad54b63fd7,624.65
0x01d7fe53ca0c7558c7a410ef969677a7e9ec53a7,686.23
0x01d8390b924427ace5dd259f5d0541ab9585a3e8,676.57
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,660.37
0x01d852b6949f38b027571b5baa713da88e5b4db3,605.01
0x01d91f7c1cbd33ac7d40842569789cc043890712,622.13
0x01d971f8b52ac1d3667e00407e48254380512e0c,601.66
0x01d9816465ee701cb650edf27de69b02fa272454,603.24
0x01d9c396e5eeb80380af396b758f10c01100bbb7,776.8
0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,851.03
0x01dd25a6619a9953e83668c98594f2d3035946d4,713.26
0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58,702.41
0x01dd69ba92d5217d7d089bd2481151cdff43cb80,682.0
0x01dda15bf1757e1e8542685c0c8b3362594541fe,693.38
0x01ddafdf69ca8f68849792a529e9876eca5b7c60,660.99
0x01de22e803cd36ef6a998bff17354ac530311e08,394.24
0x01df05ac0537407f6806fe2b043cc90cff0309ef,682.7
0x01df1820734306731510aa06ac7903b349f112d4,739.59
0x01df5786b43e513ba91d24082cbe82046199c03b,672.58
0x01dfc8d38640393a0a4d5f6f3b1f6cec158abf21,437.31
0x01e05c9e290cc8954ea88d811244139d6bacd66b,601.63
0x01e0647f46e0122dbab82dda67af432614b50f6c,653.5
0x01e0991d5803659f581a670f955b3079e419be3b,691.08
0x01e0c7b70e0e05a06c7cc8deeb97fa03d6a77c9c,600.21
0x01e156b9378aaaf9215cc50f0e6b1ead24fff6b0,360.3
0x01e198818a895f01562e0a087595e5b1c7bb8d5c,479.42
0x01e1e6302187f122cbeee03913c80efbe4c049f4,680.9
0x01e21477fc4a6395ca9b6873c014a1c7181158e1,560.94
0x01e39d91be30aaa753a7ff3256cd371abcc17d62,657.38
0x01e47909e37b86e1eed4b8bad33e4750b1f20ec7,601.72
0x01e49a2483d3337c0c4ba9dba68f28f6a36398ff,673.92
0x01e4ac55758ba9f93d28aeb4f3922b6a7905aaed,622.83
0x01e5a509402cd50fa2bf506a4ac58ac5fd2ad4f9,657.14
0x01e62987e05a45c8c304afa015d4fc3cdfcb944b,411.69
0x01e6f806b2d34a64bbd982731f49fe6babbed7b7,702.26
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,510.19
0x01e7ad3b646b58a1e976230f9bf0215235132a76,661.07
0x01e859c314e9ae31bbd455affaa2a54ce3f3019e,505.53
0x01e8a979e7c5a1bb5c7af02a5f11263d0af4c19e,605.47
0x01e91f9f5612d156f617474a8c231fa3eda78f56,642.93
0x01e9bdde9367a41dbb7883042d524720b207fc2c,601.52
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,540.77
0x01eb9de460ba2c8058094398528eb63cb426e1ad,608.06
0x01ebce016681d076667bdb823ebe1f76830da6fa,558.5
0x01ec73e85387403880b4e3bec129011d705597a5,534.65
0x01eccdb2d737b7a41f7aa4ee4358be8304b15588,706.63
0x01ef754f461fd19d4a7ed320c83967daabf3d303,680.83
0x01efa99a5c0b22ea6e5bfd65755c21291f3975b2,600.03
0x01efd269b5c99b2b64344f1785a47e25521bff14,733.66
0x01f0445e1b716a459c6ebe591396fd39a7bcf0ef,396.01
0x01f0592d70220b0bc1802d27d90c22ff40dd7161,785.41
0x01f0d5ddaeeb6a72adfe7317c29e74fa27a7586a,652.62
0x01f0e6c7770fb8b2f5cc4192ac01fed4169939a2,615.06
0x01f0ff5cdd43d82a60f6a34728b71aa7e6f634c4,668.53
0x01f1653767650005337f99854cc99b5ee12229c5,605.47
0x01f19cf8a76594dcd6ad72d6968d3fe2267e63bd,656.9
0x01f1ae8f24996231dec702d1456eaa3b8f4d9efc,667.7
0x01f2f5cede4da7765dca5bcc7784d57951b39258,640.36
0x01f39cba6f6ca1cbe205655f397db9abc6cb05ef,687.72
0x01f3f3f49de0fc38bdf70e8c941d972cdf870a82,421.09
0x01f4ab6cd1d55e15c361faf58d8f278df3213822,679.38
0x01f4f43ed2f3f9c5761851a5ec025035c5181430,601.56
0x01f53288c7cc98c053efeef23ba660ef2493f646,390.15
0x01f548245a230862b0344c2b01ee2c0c3295360e,756.86
0x01f55b5372ecaf891d1af44f9197361362e9e2f8,716.59
0x01f562afdd11c353a9b56028b2a34d2bbbde4b14,541.96
0x01f62341f6eb0b03584fca08c165aee0312b1084,693.54
0x01f653058536d36bac0b16b90075f1f2acd83f4f,331.92
0x01f73f5a9da9f2989d9c3933a4b99d080324a91e,548.55
0x01f8739eeafd143dc5ba952c2731aeb98c309b05,706.27
0x01f890b15fc99eccfb75b97c6fa0da97deef966e,753.86
0x01f9605611b8490c0c70f40979c61b21dc1b6f3e,510.58
0x01f9df3cdb1bef9e545192e05bde30c9baea4ae7,663.46
0x01fafce84d64cb19cbee9c511f7569432e333962,657.42
0x01fb51f8a664f0f2b7cf8f6eee89f7c1b7e05ba1,486.64
0x01fe10d03ae408b8af5b19b3b70c67980cf1bdcd,605.0
0x01ff3a6ae27f59ac1a706568749aac2632520008,465.67
0x01ff5a365d6cdaa587779491837ad55d4862e906,608.34
0x01ff899667efd1331384da95697dd2e6fc17c188,473.13
0x02011525ccae23e3593bfe8ecc18f716c9e67438,647.8
0x02018c095778c82015bc7e48df4154519d62605a,667.96
0x0201c8796114f0896085dccb8231db824bf0e1d1,677.12
0x020245ea7a029bcfc193b0819cbfca6e96675e95,505.18
0x020265bc7ecc8b018c496f8bc4c6aa3ed1784e5a,715.12
0x0202ef0ff22c58039de970c4460c9ebd2ed6b309,788.27
0x02030f00b8c816895f3ee4e341f381df245c8ba4,716.94
0x020382149c54575b9215b536e9b39aa57a6f6426,666.15
0x020421af918192bb67d35e9ff8caeb692bf4d196,645.63
0x02046acacadb33eb1f56bc4c898ef0a54318c971,672.59
0x020549fe67d28f6fda4b7fc404f8195866110927,600.0
0x020636327a0ea3a6ab57751a51564aca8a266683,601.64
0x0206539c19b2791dfa12ef09a64f37bf81c7bdbc,653.84
0x0206bc8fc7c1e8635d14f73c0fdb035493f2fd84,672.23
0x020793b7db7551b1d70877579370096b3db0db07,861.63
0x0208a135fa0a8236d2ff8b220037e75922971bb7,661.44
0x02090a54a4be0b3515a673b720381086a5fd59e4,673.77
0x0209707c0d22fdf56004f99d141df2e4a93ff21a,358.88
0x020989d06ab6d1900d1152ea3fb4a756e3ec096e,750.01
0x020aa5bec1a613a41519421058cab6196db88cdb,420.7
0x020b1d7007c0d7c42fdb22ed5c31590ccab0c402,634.62
0x020b932b9ba829010d54fb9c397955523b47e363,640.43
0x020be4338b750b85c73e598bf468e505a8eb76ea,704.62
0x020d26d3389a999835b7f666e8b3c5efb44f12e8,607.31
0x020d51824fd9968c7620a703120f6fcdec8cc33e,678.85
0x020d56e549db2ca35fac74118b28f159500701c0,680.24
0x020d8c51dcfc958099b4bdd433492c0aa7dbedcd,765.37
0x020fdc5da72fc36e81a5cbbee9baa451cacc9f8c,660.0
0x020fe455d61d20f1f7eab9c3f9540a3ab8a35482,514.74
0x021028695eafdde60e139d87000a8bd6cb65645e,665.43
0x02108bb399fe187b5efa1174a94c9a5944f9d7b9,619.85
0x02109c4e00d7a22a9e00ff429a42ff8f14ca090b,685.24
0x021174b0d7d6040b503d7a967e9b56c0ad40da5c,667.21
0x0211cc3e0a76e7638b6d2f540b444d313448eb91,379.5
0x02129dacaf309e51cc4f6f0635876f03789ae77b,660.73
0x0214917734b5d8ea94239b31df6cb2762e7b9dfa,607.02
0x0214b549ba0b87c4e614e0c986036cf6c1a9979e,648.94
0x0214c5c41f5249166aab9a12213ac0e2119d2cc8,755.51
0x0215c2f6db85805f14b1336a9fbb776f3f4e761c,666.72
0x021629275e3b9846e1c274270858923561738de4,600.03
0x02164c173b2043edc72d4a72e88f661a4da3c779,673.94
0x021690c899ae56dbcf851ba0305659d39b557622,711.32
0x021692861cf66465a67474eee95d3aeb60ee6171,665.76
0x021699aaf005dabd166bf803c65fc90529fcff4a,663.96
0x0216bebed0b277842b010943d820e00993127859,607.9
0x0217a24fcd55d5efb5e3805c8c2cb317098c71a9,660.93
0x0218326332b562c795c8c014e441fb8816bc64f6,601.63
0x021925c5be94b49d67576ab377b8e3073745b035,622.78
0x0219a224a191ac58ae6ca71dd2edcbdb5c7423a2,396.11
0x021a17e276d22dbda6b262c1c67ab256b9b06857,648.72
0x021a8b9be65c2c5f0509c2350ff119b2b5027d50,656.74
0x021a919bb0a2e9ec115f58b6347edc8f63bc3056,671.75
0x021ac46670e1c00e1151bb6dd05b4d1bb10aa4ca,508.79
0x021b267501e4946dc87ff450efd326377c47240f,601.65
0x021b65231f1b70a5bc05e3f6099339494b72275c,704.43
0x021c6758d5c8f2dc1317a9a6c155dad02cf85b98,661.15
0x021c7886dee93cabe5960f193fad895441597fe2,626.17
0x021d5abea6efbcd5dba2c8ae9237471448ea0856,427.1
0x021d8505c6526352848beab51d87f89ea75446a4,638.19
0x021d8fff35bf18608ad5e5e979bd59b21721f9c4,624.81
0x021e14e26f9589af38507e5f9a05cbf83ab732b7,653.34
0x021e25bf7703ddc1b03a6000696ffc34d3c53711,672.17
0x021f017127a021040b0ee4f3ee0c8bc1bfbad505,619.83
0x021f38631f346fd5b05f6e73414881b29f959b88,657.21
0x021fe7301b7e40ef740ba6bc4957864967aaa2f1,635.68
0x022064c9f712b52d7afff7263527eabebf59a71c,633.2
0x02206509a713e003bd099fd12a2edfef9af84665,713.51
0x0220848dbcb1403f3faae97e30dd2adef05cf91d,701.19
0x0221049b11fc262500edcef74c4b84e9454b681f,528.6
0x022131eacc4208eaf3e3b7cda7f17b267f529127,660.71
0x022170e70f0332cd8bf0d1578694c5d29eb9d79d,583.87
0x02228784b938b4463de83d66bbfcde22682569d9,638.24
0x02238e3ff83f90c8299663119271d24a105158fa,630.53
0x0224b2311d5968fa00a42103788b2f4ccd0651ad,759.54
0x0224c4b1947b01be8f3c0629a65a05a59174905a,245.85
0x0224c5a4e8bb58fcbe9e537ee8b9ac2f874a6ad9,395.42
0x0225949faef9a120994a5501e30a161b418b6371,754.64
0x0225c9cc9a6413812b15ad1c706c3c8b90c0459f,794.02
0x0225da6feb71826cf6982af99cbc86fced60dad0,678.73
0x0226650b3c0931feaa9330611c1afdfc3ae02aec,640.17
0x022701fa58cdb70211a1d7c7f54880ecb0a6696a,669.78
0x022706bf59a56d4eaa13c079e233bb39389148c0,443.8
0x022721a2c92011474105b443c3f4b00cc17e9b04,637.38
